projName,groupId,vComplexity,dComplexity,crComplexity,sComplexity,insNumber,domain,cloneClass
,246,1.0,0.0,0.0,0.0,2,,2
,488,1.0,1.0,0.0,0.965519396197507,2,,3
,247,1.0,0.8112781244591328,0.43067655807339306,0.0,4,,3
,489,1.0,1.0,0.0,0.6803454839201112,2,,3
,248,1.0,1.0,0.0,0.9463946303571862,2,,3
,249,1.0,1.0,0.0,0.996782826312735,2,,3
,490,1.0,0.0,0.0,0.0,2,,2
,491,1.0,0.0,0.0,0.0,2,,2
,250,1.0,1.0,0.0,0.9937866610055328,2,,3
,492,1.0,0.0,0.0,0.0,2,,2
,251,1.0,0.0,0.0,0.0,2,,2
,493,1.0,0.0,0.0,0.0,2,,2
,252,1.0,1.0,0.0,0.0,2,,2
,494,1.0,1.0,0.3954884891037233,0.8829956147936118,4,,3
,253,1.0,0.0,0.0,0.0,2,,2
,495,1.0,1.0,0.0,0.6913698302025114,2,,3
,254,1.0,0.0,0.0,0.0,2,,2
,496,1.0,1.0,0.0,0.7896900821428474,2,,3
,255,1.0,0.0,0.0,0.0,2,,2
,497,1.0000000000000002,1.0000000000000002,0.0,0.0,7,,3
,256,1.0,0.0,0.0,0.0,2,,2
,498,0.0,1.0,0.0,0.6309297535714574,2,,3
,257,1.0,0.0,0.0,0.0,2,,2
,499,1.0,1.0,0.0,0.0,3,,3
,258,1.0,0.0,0.0,0.0,2,,2
,259,1.0,0.0,0.0,0.0,2,,2
,260,1.0,0.0,0.0,0.0,2,,2
,261,1.0,0.0,0.0,0.6309297535714574,4,,3
,262,0.0,1.0,0.0,0.5634173407545278,2,,2
,263,1.0,0.0,0.0,0.77250688571426,2,,3
,264,1.0,0.0,0.0,0.0,4,,3
,265,1.0,0.0,0.0,0.864973520717927,2,,3
,266,1.0,0.0,0.0,0.864973520717927,2,,3
,267,1.0,1.0,0.0,0.0,4,,3
,268,0.9182958340544896,1.0,0.3954884891037233,0.669591945535779,3,,3
,269,1.0,1.0,0.0,0.0,2,,2
,270,0.9999999999999999,0.0,0.0,0.9463946303571862,6,,3
,271,1.0000000000000004,0.0,0.0,0.9463946303571862,21,,3
,272,1.0000000000000002,0.5916727785823275,0.3717257956726267,0.0,7,,3
,273,1.0,0.0,0.0,0.9463946303571862,5,,3
,274,1.0,0.0,0.0,0.0,4,,3
,275,1.0,0.0,0.0,0.9463946303571862,16,,3
,276,1.0000000000000002,0.0,0.0,0.0,7,,3
,277,1.0,0.0,0.0,0.0,2,,2
,278,1.0,1.0,0.0,0.9463946303571862,2,,3
,279,0.9795697645470609,0.875,0.3493984702822971,0.9463946303571862,8,,3
,280,1.0,1.0,0.0,0.0,2,,2
,281,1.0,0.0,0.0,0.0,4,,3
,282,1.0,0.9182958340544896,0.3954884891037233,0.9463946303571862,3,,3
,283,1.0,0.0,0.0,0.6961094714265039,2,,3
,284,1.0,0.0,0.0,0.0,4,,3
,285,1.0,0.0,0.0,0.0,2,,2
,286,1.0,1.0,0.0,0.45548591500359514,2,,2
,287,1.0,1.0,0.0,0.7023219531494745,2,,3
,288,1.0,0.0,0.0,0.0,2,,2
,289,1.0,0.0,0.0,0.0,2,,2
,290,1.0,0.0,0.0,0.0,2,,2
,291,0.9999999999999999,0.0,0.0,0.0,6,,3
,292,1.0,0.0,0.0,0.0,4,,3
,293,1.0,0.0,0.0,0.0,2,,2
,294,1.0,0.0,0.0,0.39078665545522084,2,,2
,295,1.0,0.0,0.0,0.0,4,,3
,296,1.0,0.0,0.0,0.3296982574030469,2,,2
,297,1.0,0.0,0.0,0.22294491816723944,3,,3
,298,1.0,0.0,0.0,0.0,2,,2
,299,1.0,0.0,0.0,0.0,2,,2
,900,1.0,1.0,0.0,0.9878171319090818,2,,3
,901,1.0,1.0,0.0,0.9300678767746695,2,,3
,902,0.0,1.0,0.0,0.5445684476282007,2,,2
,903,0.0,1.0,0.0,0.5653371812436325,2,,2
,904,0.0,1.0,0.0,0.9642934129442271,2,,3
,905,1.0,1.0,0.0,0.7896900821428474,2,,3
,906,1.0,0.0,0.0,0.0,2,,2
,907,1.0,0.0,0.0,0.9463946303571862,2,,3
,908,1.0,0.0,0.0,0.0,2,,2
,909,1.0,1.0,0.0,0.669591945535779,2,,3
,910,0.0,1.0,0.0,0.8576422670050818,2,,3
,911,0.0,1.0,0.0,0.41011848630651804,2,,2
,912,0.0,1.0,0.0,0.9463946303571862,2,,3
,913,0.0,1.0,0.0,0.0,2,,2
,914,0.0,1.0,0.0,0.0,2,,2
,915,1.0,1.0,0.0,0.97288250263637,2,,3
,916,0.0,1.0,0.0,0.9463946303571862,2,,3
,917,1.0,1.0,0.0,0.8696249491951251,2,,3
,918,1.0,1.0,0.0,0.0,2,,2
,919,1.0,1.0,0.0,0.6512888470192231,2,,3
,1110,0.9999999999999999,0.37123232664087563,0.25481959578555763,0.0,14,,3
,1107,0.9999999999999999,0.0,0.0,0.0,6,,3
,1106,1.0,0.0,0.0,0.0,2,,2
,1105,1.0,0.0,0.0,0.9372305632161295,8,,3
,1104,1.0,0.0,0.0,0.0,2,,2
,1103,0.9999999999999993,0.0,0.0,0.9372305632161295,31,,3
,1102,1.0,0.5435644431995964,0.3493984702822971,0.3175206571427802,8,,3
,1101,1.0,0.0,0.0,0.0,4,,3
,920,1.0,0.0,0.0,0.0,2,,2
,1100,1.0,0.0,0.0,0.0,2,,2
,921,1.0,1.0,0.0,0.0,2,,2
,922,1.0,1.0,0.0,0.0,2,,2
,923,0.9999999999999999,0.9697238998682474,0.15218358217012873,0.0,6,,3
,924,1.0,1.0,0.0,0.7921878473143421,2,,3
,925,1.0,1.0,0.0,0.6617451580014916,2,,3
,926,1.0,1.0,0.0,0.8340164427030236,2,,3
,927,1.0,1.0,0.0,0.9821410328348752,2,,3
,1109,1.0,0.0,0.0,0.0,2,,2
,928,1.0,1.0,0.0,0.7079749057776119,2,,3
,1108,1.0,0.0,0.0,0.0,4,,3
,929,0.9182958340544896,1.0,0.0,0.8699155297736259,3,,3
,1121,1.0,0.0,0.0,0.0,2,,2
,1120,1.0,0.0,0.0,0.0,2,,2
,1118,1.0,0.0,0.0,0.0,4,,3
,1117,1.0,0.0,0.0,0.0,3,,3
,1116,1.0,0.0,0.0,0.965633607142825,2,,3
,1115,0.0,1.0,0.0,0.9602297178607611,4,,3
,1114,1.0,1.0,0.0,0.45548591500359514,2,,2
,1113,1.0,0.0,0.0,0.864973520717927,2,,3
,930,1.0,0.9182958340544896,0.3954884891037233,0.5152734452350943,3,,3
,1112,0.9999999999999999,1.0,0.31091750708257115,0.0,6,,3
,931,1.0,1.0,0.0,0.46210535254013824,2,,2
,1111,1.0,0.0,0.0,0.0,8,,3
,932,1.0,1.0,0.0,0.9262621550953116,2,,3
,933,0.9999999999999999,0.9999999999999999,0.0,0.0,6,,3
,934,1.0,1.0,0.0,0.7827759528141421,2,,3
,935,1.0,0.0,0.0,0.6223659728744493,2,,3
,936,1.0,0.0,0.0,0.0,2,,2
,937,1.0,1.0,0.0,0.40392528723498305,2,,2
,938,1.0,0.0,0.0,0.5634173407545278,4,,3
,939,0.9999999999999999,0.0,0.0,0.0,6,,3
,1119,1.0,0.0,0.0,0.0,2,,2
,1132,1.0,0.0,0.0,0.0,2,,2
,1131,1.0,1.0,0.0,0.72483409150576,2,,3
,1130,1.0,0.0,0.0,0.6109105085887243,2,,3
,1129,0.0,1.0,0.0,0.864973520717927,3,,3
,1128,1.0,1.0,0.3954884891037233,0.8922386216326157,4,,3
,1127,1.0,0.0,0.0,0.0,4,,3
,1126,1.0,0.0,0.0,0.0,2,,2
,1125,1.0,0.0,0.0,0.6223659728744493,2,,3
,940,1.0,0.8112781244591328,0.43067655807339306,0.9463946303571862,4,,3
,1124,1.0,0.0,0.0,0.0,4,,3
,941,1.0,0.9182958340544896,0.3954884891037233,0.9214632400757699,3,,3
,1123,1.0,0.0,0.0,0.0,2,,2
,700,1.0,0.0,0.0,0.8699155297736259,3,,3
,942,1.0,1.0,0.0,0.7896900821428474,2,,3
,1122,1.0,0.0,0.0,0.0,2,,2
,701,1.0,1.0,0.0,0.47940585620837967,2,,2
,943,0.0,1.0,0.0,0.858672711073255,2,,3
,702,1.0,1.0,0.0,0.0,2,,2
,944,0.0,1.0,0.0,0.0,2,,2
,945,1.0,1.0,0.0,0.0,4,,3
,703,1.0,1.0,0.0,0.0,2,,2
,704,1.0,1.0,0.0,0.7212051199614242,2,,3
,946,1.0,1.0,0.0,0.0,2,,2
,705,1.0,1.0,0.0,0.5756075000760148,2,,2
,947,1.0,1.0,0.0,0.9463946303571862,2,,3
,706,1.0,1.0,0.0,0.0,2,,2
,948,1.0,0.9602297178607611,0.31091750708257115,0.9463946303571862,5,,3
,707,1.0,1.0,0.0,0.6961094714265039,2,,3
,949,1.0,0.0,0.0,0.0,2,,2
,708,1.0,0.0,0.0,0.6237998740277074,2,,3
,709,1.0,1.0,0.0,0.8121676633259183,2,,3
,1143,1.0,1.0,0.0,0.5952324067054334,2,,2
,1142,1.0,1.0,0.0,0.0,2,,2
,1141,0.9463946303571862,1.0,0.0,0.0,4,,3
,1140,1.0,0.0,0.0,0.0,2,,2
,1139,1.0,0.0,0.0,0.0,2,,2
,1138,1.0,0.0,0.0,0.0,2,,2
,1137,1.0,0.0,0.0,0.47294195094105684,3,,3
,950,1.0,0.0,0.0,0.0,2,,2
,1136,1.0,1.0,0.0,0.0,2,,2
,951,1.0,0.0,0.0,0.0,2,,2
,1135,1.0,0.0,0.3954884891037233,0.0,3,,3
,710,1.0,1.0,0.0,0.0,2,,2
,952,1.0,1.0,0.0,0.0,2,,2
,1134,1.0,0.0,0.0,0.6021808102656677,2,,3
,711,1.0,1.0,0.0,0.7559279292634754,2,,3
,953,1.0,1.0,0.0,0.0,2,,2
,1133,1.0,0.0,0.0,0.6309297535714574,3,,3
,712,1.0,1.0,0.0,0.0,2,,2
,954,1.0,1.0,0.0,0.7079749057776119,2,,3
,713,1.0,1.0,0.3954884891037233,0.0,3,,3
,955,1.0,1.0,0.0,0.0,2,,2
,714,1.0,0.0,0.0,0.8734790278701756,2,,3
,956,1.0,1.0,0.3954884891037233,0.5491374244631695,4,,3
,715,1.0,0.0,0.0,0.5462947022805017,2,,2
,957,1.0,1.0,0.0,0.0,4,,3
,716,1.0,1.0,0.0,0.9724616681466847,2,,3
,958,1.0,1.0,0.0,0.0,3,,3
,717,1.0,1.0,0.0,0.8024052436705214,2,,3
,959,1.0,1.0,0.0,0.9141008920185651,2,,3
,718,1.0,0.0,0.0,0.45548591500359514,2,,2
,719,1.0,1.0,0.0,0.45548591500359514,2,,2
,1154,1.0,1.0,0.0,0.4415611452690479,4,,3
,1153,1.0,0.0,0.0,0.35442643442714344,5,,3
,1152,1.0,0.0,0.0,0.4315802016311458,2,,2
,1151,1.0,0.0,0.0,0.0,2,,2
,1150,0.0,1.0,0.0,0.4878527713892913,2,,2
,1149,0.0,1.0,0.0,0.8517533937557689,2,,3
,960,1.0,1.0,0.0,0.0,2,,2
,1148,1.0,1.0,0.279949419226045,0.9770455804590024,4,,3
,961,1.0,1.0,0.0,0.0,2,,2
,1147,1.0,0.0,0.0,0.6216097450797566,2,,3
,720,1.0,1.0,0.0,0.9463946303571862,2,,3
,962,1.0,1.0,0.0,0.0,2,,2
,1146,1.0,1.0,0.0,0.0,3,,3
,1145,1.0,1.0,0.0,0.0,4,,3
,721,1.0,0.0,0.0,0.0,2,,2
,963,1.0,1.0,0.0,0.864973520717927,3,,3
,1144,0.9463946303571862,1.0,0.0,0.8292439007914474,4,,3
,722,1.0,0.9609640474436811,0.2019854079986195,0.0,5,,3
,964,0.0,1.0,0.0,0.3733039603858873,3,,3
,723,0.0,1.0,0.0,0.9602297178607611,2,,3
,965,1.0,1.0,0.0,0.9565826682888481,2,,3
,724,0.0,1.0,0.0,0.9521407120972796,2,,3
,966,1.0,0.0,0.0,0.7559699029892673,2,,3
,725,1.0,1.0,0.0,0.8527924884900404,3,,3
,967,1.0,1.0,0.0,0.0,2,,2
,726,1.0,1.0,0.0,0.3733039603858873,2,,2
,968,1.0,0.0,0.0,0.5762173955216959,2,,2
,727,1.0,1.0,0.0,0.541811861950784,2,,2
,969,1.0,0.0,0.0,0.6126016192893442,2,,3
,728,1.0,1.0,0.0,0.45548591500359514,3,,3
,729,1.0,0.0,0.0,0.2610893633857883,3,,3
,1165,1.0,0.0,0.0,0.0,2,,2
,1164,1.0,0.0,0.0,0.0,2,,2
,1163,1.0,0.0,0.0,0.0,3,,3
,1162,1.0,0.0,0.0,0.0,2,,2
,1161,1.0,0.0,0.0,0.0,2,,2
,1160,1.0,1.0,0.0,0.0,4,,3
,970,1.0,0.7219280948873623,0.4181656600790516,0.0,5,,3
,971,1.0,0.0,0.0,0.0,4,,3
,1159,1.0,1.0,0.0,0.0,4,,3
,730,1.0,1.0,0.0,0.0,2,,2
,972,1.0,0.0,0.0,0.6709263122743749,2,,3
,1158,1.0,1.0,0.0,0.0,2,,2
,731,1.0,1.0,0.0,0.0,2,,2
,973,1.0,1.0,0.0,0.8350554511591552,2,,3
,1157,1.0,1.0,0.3954884891037233,0.0,4,,3
,732,1.0,1.0,0.0,0.0,2,,2
,974,1.0,1.0,0.0,0.0,2,,2
,1156,1.0,0.0,0.0,0.0,2,,2
,733,1.0,1.0,0.0,0.4315802016311458,3,,3
,975,0.9463946303571862,1.0,0.0,0.9463946303571862,4,,3
,1155,1.0,0.0,0.0,0.0,2,,2
,734,1.0,1.0,0.0,0.929252365043453,2,,3
,976,0.0,1.0,0.0,0.8198746470064714,2,,3
,735,1.0,1.0,0.0,0.0,2,,2
,977,1.0,0.0,0.0,0.864973520717927,2,,3
,736,1.0,0.7219280948873623,0.4181656600790516,0.6126016192893442,5,,3
,978,1.0,0.0,0.0,0.0,3,,3
,737,1.0,0.0,0.0,0.6195356586779281,2,,3
,979,1.0,0.0,0.0,0.5462947022805017,2,,2
,738,1.0,0.0,0.0,0.31367793319391746,5,,3
,739,1.0,0.0,0.0,0.0,3,,3
,1176,1.0,0.0,0.0,0.0,3,,3
,1175,1.0,0.0,0.0,0.0,2,,2
,1174,1.0,0.0,0.0,0.0,4,,3
,1173,1.0,0.0,0.0,0.0,2,,2
,1172,1.0,0.0,0.0,0.0,2,,2
,1171,1.0,0.0,0.0,0.0,3,,3
,1170,1.0,0.0,0.0,0.0,2,,2
,980,1.0,1.0,0.0,0.9262621550953116,2,,3
,981,1.0,1.0,0.0,0.0,2,,2
,740,1.0,0.0,0.0,0.0,2,,2
,982,0.0,1.0,0.0,0.7298466991620974,2,,3
,741,1.0,0.0,0.0,0.0,3,,3
,983,1.0,1.0,0.0,0.7499999999999999,2,,3
,1169,1.0,0.0,0.0,0.0,4,,3
,742,1.0,1.0,0.0,0.0,3,,3
,500,1.0,0.0,0.0,0.5122187561880754,2,,2
,984,1.0,1.0,0.0,0.0,2,,2
,1168,1.0,0.0,0.0,0.0,4,,3
,501,1.0,0.0,0.0,0.40351514000041366,2,,2
,743,1.0,1.0,0.0,0.5959059181125509,2,,2
,985,1.0,1.0,0.0,0.0,3,,3
,1167,1.0,0.0,0.0,0.0,2,,2
,502,1.0,0.0,0.0,0.786325033925035,2,,3
,744,1.0,0.0,0.0,0.579380164285695,2,,2
,986,0.0,1.0,0.0,0.0,2,,2
,1166,1.0,0.0,0.0,0.0,3,,3
,745,0.0,1.0,0.0,0.7193329040881773,3,,3
,503,1.0,0.9609640474436811,0.2019854079986195,0.9463946303571862,5,,3
,987,1.0,0.0,0.0,0.9463946303571862,2,,3
,746,0.0,1.0,0.0,0.8699155297736259,3,,3
,504,1.0,0.0,0.0,0.0,2,,2
,988,1.0,0.0,0.0,0.0,2,,2
,747,1.0,1.0,0.31091750708257115,0.5118595071429148,6,,3
,505,1.0,1.0,0.0,0.7827759528141421,2,,3
,989,1.0,0.0,0.0,0.9380776413823051,2,,3
,506,1.0,0.0,0.0,0.0,2,,2
,748,0.0,1.0,0.0,0.0,2,,2
,507,1.0,0.0,0.0,0.0,2,,2
,749,1.0,0.0,0.0,0.0,2,,2
,508,1.0,0.0,0.0,0.0,3,,3
,509,1.0,0.0,0.0,0.0,3,,3
,1187,1.0,0.0,0.0,0.0,2,,2
,1186,1.0,0.0,0.0,0.0,2,,2
,1185,1.0,0.0,0.0,0.0,3,,3
,1184,1.0,0.0,0.0,0.22656790017754913,2,,2
,1183,1.0,1.0,0.0,0.3625547592300895,3,,3
,1182,1.0,1.0,0.0,0.0,5,,3
,1181,0.0,1.0,0.0,0.0,2,,2
,1180,1.0,0.0,0.0,0.0,3,,3
,990,1.0,0.0,0.0,0.0,2,,2
,991,0.9182958340544896,1.0,0.3954884891037233,0.5633841440162103,3,,3
,750,0.0,1.0,0.0,0.22294491816723944,4,,3
,992,0.0,1.0,0.0,1.0,2,,3
,751,0.8112781244591328,1.0,0.0,0.72483409150576,4,,3
,993,1.0,0.0,0.0,0.7896900821428474,2,,3
,510,1.0,0.9182958340544896,0.3954884891037233,0.8091343544494713,3,,3
,752,1.0,0.0,0.0,0.579380164285695,2,,2
,994,1.0,0.0,0.0,0.0,2,,2
,511,1.0,0.9182958340544896,0.3954884891037233,0.850003100590503,3,,3
,753,1.0,1.0,0.0,0.0,2,,2
,995,1.0,0.0,0.0,0.0,2,,2
,1179,1.0,0.0,0.0,0.0,3,,3
,512,1.0,1.0,0.0,0.0,2,,2
,754,0.0,1.0,0.0,0.0,2,,2
,996,1.0,0.0,0.0,0.920619835714305,2,,3
,1178,1.0,1.0,0.0,0.0,2,,2
,513,1.0,1.0,0.0,0.7984025479688386,2,,3
,755,1.0,1.0,0.0,0.0,2,,2
,997,1.0,0.0,0.0,0.27729172565378846,2,,2
,1177,1.0,0.0,0.0,0.0,2,,2
,514,1.0,1.0,0.0,0.0,2,,2
,756,1.0,0.0,0.0,0.11309798613327454,2,,2
,998,1.0,1.0,0.0,0.0,2,,2
,515,1.0,1.0,0.0,0.0,2,,2
,757,1.0,1.0,0.0,0.0,2,,2
,999,1.0,0.0,0.0,1.0,2,,3
,516,1.0,1.0,0.0,0.0,2,,2
,758,1.0,0.0,0.0,0.0,2,,2
,517,1.0,0.9709505944546686,0.4181656600790516,0.0,5,,3
,759,1.0,0.0,0.0,0.0,3,,3
,518,1.0,1.0,0.0,0.0,2,,2
,519,1.0,1.0,0.0,0.0,2,,2
,1190,1.0,0.0,0.0,0.0,2,,2
,1198,1.0,0.0,0.0,0.5445684476282007,2,,2
,1197,1.0,0.0,0.0,0.5445684476282007,2,,2
,1196,1.0,0.0,0.0,0.6021808102656677,3,,3
,1195,1.0,1.0,0.0,0.0,2,,2
,1194,1.0,0.0,0.0,0.0,5,,3
,1193,1.0,1.0,0.0,0.0,2,,2
,1192,1.0,0.0,0.0,0.0,2,,2
,1191,1.0,0.0,0.0,0.0,3,,3
,760,1.0,1.0,0.0,0.579380164285695,2,,2
,761,1.0,0.0,0.0,0.0,2,,2
,520,1.0,1.0,0.0,0.0,2,,2
,762,1.0,1.0,0.0,0.3175206571427802,2,,2
,521,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,763,1.0,0.9182958340544896,0.3954884891037233,0.45548591500359514,3,,3
,522,1.0,1.0,0.0,0.0,2,,2
,764,0.9463946303571862,1.0,0.0,0.0,4,,3
,523,1.0,1.0,0.3954884891037233,0.9850568223215077,4,,3
,765,1.0,1.0,0.0,0.5462947022805017,2,,2
,1189,1.0,0.0,0.0,0.0,2,,2
,524,0.0,1.0,0.0,0.0,2,,2
,766,0.0,1.0,0.0,0.0,2,,2
,1188,1.0,0.0,0.0,0.0,3,,3
,525,1.0,1.0,0.0,0.0,2,,2
,767,1.0,1.0,0.0,0.0,2,,2
,526,1.0,1.0,0.3954884891037233,0.0,4,,3
,768,0.0,1.0,0.0,0.0,2,,2
,527,0.9463946303571862,1.0,0.3954884891037233,0.0,4,,3
,769,1.0,1.0,0.0,0.23422152036528643,3,,3
,528,1.0,1.0,0.0,0.0,2,,2
,529,1.0,1.0,0.0,0.9056185178648963,2,,3
,770,0.0,1.0,0.0,0.0,2,,2
,771,1.0,0.0,0.0,0.0,2,,2
,530,0.0,1.0,0.0,0.0,2,,2
,772,1.0,1.0,0.0,0.0,3,,3
,531,1.0,1.0,0.0,0.0,2,,2
,773,0.9463946303571862,1.0,0.0,0.0,4,,3
,532,1.0,1.0,0.0,0.0,2,,2
,774,1.0,0.0,0.0,0.0,2,,2
,533,1.0,1.0,0.0,0.0,2,,2
,775,1.0,0.0,0.0,0.0,2,,2
,534,1.0,1.0,0.279949419226045,0.0,4,,3
,776,1.0,0.0,0.0,0.0,2,,2
,535,0.0,1.0,0.0,0.9643787017331664,2,,3
,777,1.0,0.0,0.0,0.0,2,,2
,1199,1.0,0.0,0.0,0.0,2,,2
,536,0.0,1.0,0.0,0.6309297535714574,2,,3
,778,1.0,0.0,0.0,0.0,2,,2
,537,1.0,1.0,0.0,0.8280516427049733,2,,3
,779,0.0,1.0,0.0,0.3733039603858873,2,,2
,538,1.0,1.0,0.0,0.8868595071429146,2,,3
,539,1.0,1.0,0.0,0.7835807040488096,2,,3
,780,0.0,1.0,0.0,0.0,2,,2
,781,1.0,1.0,0.0,0.0,2,,2
,540,1.0,1.0,0.0,0.8387794678549644,2,,3
,782,1.0,1.0,0.0,0.0,3,,3
,541,1.0,0.0,0.0,0.0,2,,2
,783,1.0,1.0,0.0,0.0,2,,2
,300,1.0,0.0,0.0,0.0,2,,2
,542,1.0,0.0,0.0,0.9463946303571862,2,,3
,784,1.0,1.0,0.0,0.0,2,,2
,301,0.0,1.0,0.0,0.0,2,,2
,543,1.0,0.0,0.0,0.9463946303571862,3,,3
,785,1.0,0.0,0.0,0.0,3,,3
,302,0.0,1.0,0.0,0.0,2,,2
,544,1.0,0.0,0.0,0.864973520717927,2,,3
,786,1.0,0.0,0.0,0.0,2,,2
,303,0.0,1.0,0.0,0.0,2,,2
,545,1.0,0.0,0.0,0.864973520717927,2,,3
,787,1.0,1.0,0.0,0.0,2,,2
,304,0.0,1.0,0.0,0.0,2,,2
,546,1.0,1.0,0.0,0.0,2,,2
,788,1.0,0.0,0.0,0.0,2,,2
,305,0.0,1.0,0.0,0.0,2,,2
,547,1.0,1.0,0.0,0.0,2,,2
,789,1.0,0.0,0.0,0.0,2,,2
,306,0.0,1.0,0.0,0.0,2,,2
,548,1.0,0.0,0.0,0.6126016192893442,2,,3
,307,0.0,1.0,0.0,0.0,2,,2
,549,1.0,0.0,0.0,0.9463946303571862,2,,3
,308,0.0,1.0,0.0,0.0,2,,2
,309,0.0,1.0,0.0,0.0,2,,2
,790,1.0,0.0,0.0,0.0,4,,3
,791,1.0,0.0,0.0,0.0,3,,3
,550,1.0,1.0,0.0,0.7896900821428474,2,,3
,792,1.0,0.0,0.0,0.0,2,,2
,551,1.0,1.0,0.0,0.9922150607220181,2,,3
,793,1.0,0.0,0.0,0.0,2,,2
,310,0.0,1.0,0.0,0.0,2,,2
,552,1.0,1.0,0.0,0.7517232451112141,2,,3
,794,1.0,0.0,0.0,0.0,2,,2
,311,0.0,1.0,0.0,0.5118595071429148,2,,2
,553,1.0,1.0,0.0,0.0,2,,2
,795,1.0,0.0,0.0,0.0,2,,2
,312,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,554,0.0,1.0,0.0,0.0,2,,2
,796,1.0,0.0,0.0,0.0,3,,3
,313,1.0,1.0,0.0,0.0,4,,3
,555,0.9463946303571862,1.0,0.0,0.0,4,,3
,797,1.0,0.0,0.0,0.0,2,,2
,314,1.0,0.0,0.0,0.0,2,,2
,556,1.0,1.0,0.0,0.4878527713892913,2,,2
,798,1.0,0.0,0.0,0.0,4,,3
,799,0.9463946303571862,1.0,0.0,0.44155167050817345,4,,3
,315,1.0,0.0,0.0,0.0,2,,2
,557,1.0,1.0,0.0,0.0,2,,2
,316,0.0,1.0,0.0,0.0,2,,2
,558,1.0,0.0,0.0,0.0,2,,2
,317,0.9591479170272448,1.0,0.31091750708257115,0.0,6,,3
,559,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,318,0.9182958340544896,1.0,0.0,0.0,3,,3
,319,0.9182958340544896,1.0,0.0,0.0,3,,3
,560,1.0,1.0,0.3954884891037233,0.0,4,,3
,561,1.0,1.0,0.0,0.0,2,,2
,320,0.9182958340544896,1.0,0.0,0.0,3,,3
,562,1.0,0.0,0.0,0.0,2,,2
,321,1.0,1.0,0.0,0.0,3,,3
,563,0.9999999999999999,1.0,0.4181656600790516,0.0,6,,3
,322,1.0,1.0,0.0,0.0,2,,2
,564,1.0,0.0,0.0,0.0,2,,2
,323,0.0,1.0,0.0,0.0,5,,3
,565,1.0,1.0,0.0,0.0,2,,2
,324,0.9182958340544896,1.0,0.0,0.0,3,,3
,566,1.0,1.0,0.0,0.0,2,,2
,325,1.0,1.0,0.0,0.0,2,,2
,567,1.0,1.0,0.0,0.0,3,,3
,326,0.9697238998682474,1.0,0.31091750708257115,0.0,6,,3
,568,0.9182958340544896,1.0,0.3954884891037233,0.0,3,,3
,327,0.9591479170272448,1.0,0.31091750708257115,0.0,6,,3
,569,1.0,0.0,0.0,0.0,4,,3
,328,0.9182958340544896,1.0,0.0,0.0,3,,3
,329,1.0,0.0,0.0,0.0,3,,3
,570,1.0,0.0,0.0,0.0,2,,2
,571,0.0,1.0,0.0,0.9746913179422252,2,,3
,330,1.0,0.0,0.0,0.0,2,,2
,572,1.0,1.0,0.0,0.6570961540065721,2,,3
,331,1.0,1.0,0.0,0.0,2,,2
,573,1.0,1.0,0.0,0.8590373164768424,2,,3
,332,1.0,1.0,0.3954884891037233,0.3733039603858873,4,,3
,574,1.0,1.0,0.0,0.8851529531815772,4,,3
,333,1.0,1.0,0.3954884891037233,0.0,4,,3
,575,1.0,0.0,0.0,0.8721249771510844,2,,3
,334,0.0,1.0,0.0,0.0,2,,2
,576,0.0,1.0,0.0,0.9372305632161295,2,,3
,335,0.0,1.0,0.0,0.0,2,,2
,577,0.0,1.0,0.0,0.669591945535779,2,,3
,336,0.9591479170272448,1.0,0.31091750708257115,0.0,6,,3
,578,0.0,1.0,0.0,0.8342022886441012,2,,3
,337,0.0,1.0,0.0,0.0,2,,2
,579,1.0,1.0,0.0,0.8734790278701756,2,,3
,338,0.9182958340544896,1.0,0.0,0.0,3,,3
,339,0.9683925140412226,1.0,0.3493984702822971,0.0,9,,3
,580,1.0,0.0,0.0,0.9717904016449084,2,,3
,581,1.0,1.0,0.0,0.0,2,,2
,340,0.9182958340544896,1.0,0.0,0.0,3,,3
,582,1.0,1.0,0.0,0.0,2,,2
,341,0.9182958340544896,1.0,0.0,0.0,3,,3
,583,1.0,0.0,0.0,0.920619835714305,2,,3
,100,1.0,0.0,0.0,0.42181719939455997,2,,2
,584,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,342,1.0,1.0,0.0,0.0,2,,2
,101,1.0,0.0,0.0,0.0,2,,2
,343,1.0,0.0,0.0,0.0,2,,2
,585,1.0,0.0,0.0,0.6567045482143385,2,,3
,102,1.0000000000000002,0.8699155297736259,0.3954884891037233,0.0,7,,3
,344,1.0,0.0,0.0,0.0,2,,2
,586,0.0,1.0,0.0,0.0,2,,2
,103,1.0,0.0,0.0,0.5666120132441935,5,,3
,345,1.0,1.0,0.0,0.7896900821428474,2,,3
,587,1.0,1.0,0.0,0.0,2,,2
,104,0.9999999999999999,0.9999999999999999,0.0,0.4860328054737839,6,,3
,346,1.0,1.0,0.3954884891037233,0.0,4,,3
,588,1.0,1.0,0.0,0.0,2,,2
,105,1.0,1.0,0.0,0.0,2,,2
,347,1.0,1.0,0.0,0.23422152036528643,2,,2
,589,1.0,0.0,0.0,0.0,2,,2
,106,1.0,1.0,0.0,0.0,5,,3
